timestamp,table_a,table_b
3/23/2019 11:48:03,Table A is shorter than Table B,Table B is longer than Table A
3/23/2019 11:48:24,Table A is shallower than Table B,NA
3/23/2019 11:50:50,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 11:52:05,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 11:56:20,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 11:57:41,short-wide,narrow-long
3/23/2019 12:02:49,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 12:03:52,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 12:10:01,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 12:13:13,implicit,explicit
3/23/2019 12:26:40,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 12:26:50,Table A is wider than Table B,Table B is taller than Table A
3/23/2019 12:30:45,Table A is wider than Table B,Table B is taller than Table A
3/23/2019 12:34:57,Table A is more compact than Table B,Table B is longer than Table A
3/23/2019 12:37:33,Table A is shorter than Table B,Table B is longer than Table A
3/23/2019 12:38:27,Table A is shallower than Table B,Table B is deeper than Table A
3/23/2019 12:39:16,skimpy,redundundant
3/23/2019 12:52:09,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 12:52:44,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 12:56:00,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 13:00:45,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 13:04:43,Table A is shorter than Table B,Table B is longer than Table A
3/23/2019 13:13:45,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 13:18:39,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 13:19:43,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 13:29:24,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 13:30:12,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 13:31:32,Table A is shorter than Table B,Table B is longer than Table A
3/23/2019 13:33:07,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 13:39:39,Table A is wider than Table B,Table B is taller than Table A
3/23/2019 13:41:05,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 13:42:36,Table A is shallower than Table B,Table B is deeper than Table A
3/23/2019 13:43:12,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 13:44:20,Table A is shorter than Table B,Table B is longer than Table A
3/23/2019 13:47:30,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 13:47:33,Table A is wider than Table B,Table B is taller than Table A
3/23/2019 13:48:22,Table A is shorter than Table B,Table B is longer than Table A
3/23/2019 13:49:17,Table A is wider than Table B,Table B is taller than Table A
3/23/2019 13:53:05,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 13:59:14,Table A is shorter than Table B,Table B is longer than Table A
3/23/2019 14:00:23,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 14:05:53,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 14:06:32,Table A is wider than Table B,Table B is taller than Table A
3/23/2019 14:06:57,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 14:11:07,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 14:14:28,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 14:16:11,Table A is wider than Table B,Table B is narrower than Table A
3/23/2019 14:18:13,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 14:24:16,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 14:43:54,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 14:44:07,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 14:44:11,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 14:46:10,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 14:47:11,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 14:48:03,Table A is shorter than Table B,Table B is longer than Table A
3/23/2019 14:50:25,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 14:59:14,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 15:05:56,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 15:06:59,Table A is wider than Table B,Table B is taller than Table A
3/23/2019 15:14:08,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 15:14:11,Table A is wider than Table B,Table B is narrower than Table A
3/23/2019 15:17:48,Table A is shorter than Table B,Table B is taller than Table A
3/23/2019 15:18:48,Table A is shorter than Table B,Table B is longer than Table A
3/23/2019 15:19:31,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 15:28:21,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 15:28:50,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 15:29:37,Table A is shorter than Table B,Table B is narrower than Table A
3/23/2019 15:30:43,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 15:33:21,Table A is wider than Table B,Table B is taller than Table A
3/23/2019 15:33:42,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 15:34:21,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 15:36:21,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 15:48:06,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 15:52:21,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 15:56:29,Table A is wider than Table B,Table B is taller than Table A
3/23/2019 16:10:19,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 16:19:51,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 16:23:19,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 16:33:21,Table A is wider than Table B,Table B is taller than Table A
3/23/2019 16:37:18,Table A is shallower than Table B,Table B is deeper than Table A
3/23/2019 16:37:52,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 16:39:09,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 16:39:55,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 16:42:32,Table A is wider than Table B,Table B is taller than Table A
3/23/2019 16:53:18,Table A is wider than Table B,Table B is taller than Table A
3/23/2019 17:01:48,Table A is denser than table B.,Table B is clearer than table B.
3/23/2019 17:02:49,Table A is wider than Table B,Table B is narrower than Table A
3/23/2019 17:08:05,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 17:18:05,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 17:18:58,Table A is shorter than Table B,outrolled
3/23/2019 17:19:04,Table A is wider than Table B,Table B is taller than Table A
3/23/2019 17:23:34,Table A is wider than Table B,Table B is taller than Table A
3/23/2019 17:35:22,Table A is wider than Table B,Table B is narrower than Table A
3/23/2019 17:40:14,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 17:46:17,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 17:49:31,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 17:49:43,Fater,Atomic
3/23/2019 17:54:06,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 17:56:15,Table A is shorter than Table B,Table B is longer than Table A
3/23/2019 18:07:06,Table A is shorter than Table B,Table B is deeper than Table A
3/23/2019 18:07:40,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 18:09:42,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 18:13:50,Table A is wider than Table B,Table B is taller than Table A
3/23/2019 18:21:31,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 18:24:16,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 18:24:35,Table A is shallower than Table B,Table B is deeper than Table A
3/23/2019 18:29:04,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 18:29:36,Table A is shorter than Table B,Table B is longer than Table A
3/23/2019 18:35:42,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 18:35:47,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 18:58:11,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 19:00:12,Table A is wider than Table B,Table B is taller than Table A
3/23/2019 19:00:35,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 19:01:03,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 19:01:21,Table A is shorter than Table B,Table B is longer than Table A
3/23/2019 19:03:08,Table A is shorter than Table B,Table B is longer than Table A
3/23/2019 19:03:25,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 19:03:58,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 19:14:15,Table A is shorter than Table B,Table B is longer than Table A
3/23/2019 19:22:24,Table A is wider than Table B,Table B is narrower than Table A
3/23/2019 19:30:45,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 19:34:28,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 19:37:20,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 19:39:46,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 19:44:45,Table A is wider than Table B,Table B is taller than Table A
3/23/2019 19:45:21,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 19:48:10,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 19:48:41,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 19:49:09,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 19:57:09,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 19:58:18,Table A is shorter than Table B,Table B is taller than Table A
3/23/2019 20:02:38,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 20:08:39,Table A is wider than Table B,Table B is taller than Table A
3/23/2019 20:20:04,Table A is shallower than Table B,Table B is deeper than Table A
3/23/2019 20:30:28,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 20:37:23,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 20:37:29,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 20:50:06,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 20:52:53,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 20:58:28,Table A is wider than Table B,Table B is narrower than Table A
3/23/2019 21:02:52,Table A is shallower than Table B,Table B is deeper than Table A
3/23/2019 21:10:25,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 21:10:39,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 21:20:07,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 21:25:23,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 21:28:31,Table A is wider than Table B,Table B is taller than Table A
3/23/2019 21:29:06,Table B is CR(Column to Row) transformation of Table A,Table A is RC transformation of Table B
3/23/2019 21:45:53,Table A is shallower than Table B,Table B is deeper than Table A
3/23/2019 21:51:12,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 21:55:09,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 21:58:29,Table A is wider than Table B,Table B is narrower than Table A
3/23/2019 22:00:48,pedantic,verbose
3/23/2019 22:06:24,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 22:13:29,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 22:17:47,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 22:17:48,Table A is shorter than Table B,Table B is taller than Table A
3/23/2019 22:19:27,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 22:20:16,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 22:25:52,Table A is shorter than Table B,Table B is longer than Table A
3/23/2019 22:26:37,Table A is wider than Table B,Table B is taller than Table A
3/23/2019 22:29:04,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 22:49:25,Table A is wider than Table B,Table B is taller than Table A
3/23/2019 23:14:50,Table A is wider than Table B,Table B is taller than Table A
3/23/2019 23:27:38,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 23:30:54,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 23:41:20,Table A is shallower than Table B,Table B is deeper than Table A
3/23/2019 23:48:51,Table A is wider than Table B,Table B is longer than Table A
3/23/2019 23:54:06,Table A spreads more horizontally than table B,Table B is more vertically stacked than table A
3/23/2019 23:58:49,Table A is pivoted on “n” as its columns,Table B is pivoted with “n” in its rows
3/24/2019 0:08:24,Table A is wider than Table B,Table B is longer than Table A
3/24/2019 1:06:19,Table A is wider than Table B,Table B is longer than Table A
